CreationDate,Score
"2017-07-17 10:06:10","0"
"2012-03-25 15:22:46","0"
"2013-01-09 14:47:14","0"
"2011-07-21 21:01:24","0"
"2013-10-04 00:50:01","5"
"2013-02-23 16:57:44","0"
"2013-09-08 20:43:11","0"
"2017-08-18 16:36:36","0"
"2019-07-19 21:03:31","0"
"2017-01-19 02:18:45","1"
"2012-05-19 06:51:40","1"
"2013-09-16 19:50:36","0"
"2012-12-25 04:21:38","18"
"2017-06-06 03:49:10","0"
"2014-04-23 12:24:58","0"
"2020-04-05 15:36:55","0"
"2016-07-07 19:40:32","1"
"2016-07-20 04:57:18","2"
"2015-12-28 08:50:00","0"
"2017-02-07 01:51:16","1"
"2015-06-11 09:30:04","5"
"2013-08-04 20:18:48","3"
"2016-11-25 16:19:22","0"
"2017-06-10 12:57:40","1"
"2014-02-11 08:41:27","-2"
"2018-04-18 15:37:34","1"
"2018-01-23 09:00:59","1"
"2015-04-02 09:38:45","1"
"2013-08-10 12:58:59","0"
"2013-01-10 17:37:40","0"
"2013-08-05 13:09:56","0"
"2014-02-11 13:33:31","0"
"2014-03-24 18:31:10","0"
"2016-06-20 01:45:41","0"
"2014-04-01 19:16:01","2"
"2014-11-18 09:10:20","0"
"2014-10-30 21:51:43","10"
"2013-09-17 10:14:33","2"
"2018-03-27 12:26:48","1"
"2016-06-20 08:43:34","0"
"2016-07-08 14:30:35","0"
"2015-05-11 23:51:41","1"
"2013-03-06 03:21:20","0"
"2015-05-31 10:45:31","0"
"2016-06-20 19:41:55","4"
"2017-08-01 10:41:00","0"
"2012-04-06 12:26:26","7"
"2016-07-09 01:15:49","0"
"2016-05-23 09:34:07","1"
"2014-02-26 17:53:10","0"
"2014-02-26 17:54:55","4"
"2015-05-20 14:29:33","1"
"2013-10-05 15:30:31","1"
"2017-06-21 21:01:39","3"
"2011-06-24 20:52:59","0"
"2016-06-29 07:17:07","0"
"2019-11-17 21:50:42","0"
"2010-01-14 05:40:58","3"
"2012-06-21 15:23:48","0"
"2012-02-06 06:26:04","4"
"2012-02-19 16:04:41","4"
"2014-07-16 18:34:17","0"
"2016-12-11 09:02:08","0"
"2010-09-20 01:26:55","2"
"2010-09-20 01:35:36","1"
"2012-05-17 18:37:52","1"
"2015-04-18 15:03:03","0"
"2019-05-27 15:27:07","0"
"2016-04-05 08:50:49","-1"
"2015-08-06 03:38:47","0"
"2014-10-21 12:06:07","0"
"2012-04-05 19:28:52","3"
"2016-05-11 06:20:27","0"
"2018-09-14 07:00:41","0"
"2013-01-29 16:47:13","5"
"2016-03-06 15:12:43","0"
"2014-02-20 06:56:33","0"
"2016-09-22 17:04:02","0"
"2012-07-12 21:15:21","3"
"2012-12-01 05:02:22","3"
"2014-06-27 18:30:07","0"
"2018-09-16 03:44:47","0"
"2015-04-08 03:20:18","1"
"2015-05-02 01:49:54","1"
"2012-12-01 08:51:03","2"
"2012-04-10 13:43:48","0"
"2013-07-29 04:54:47","0"
"2013-07-29 04:56:21","3"
"2013-07-29 04:56:35","25"
"2011-09-12 20:58:22","0"
"2016-12-12 17:44:00","0"
"2013-12-05 16:40:17","4"
"2018-02-08 15:08:38","0"
"2013-01-23 12:01:16","1"
"2018-02-14 12:37:23","0"
"2015-04-08 09:41:04","0"
"2019-05-15 15:09:24","1"
"2014-09-30 08:08:11","0"
"2017-07-22 02:13:29","2"
"2015-11-17 20:06:08","0"
"2011-09-14 09:45:12","1"
"2016-11-04 14:16:38","0"
"2016-03-11 06:59:04","3"
"2015-09-16 22:00:30","1"
"2018-10-14 05:41:13","0"
"2012-04-05 21:19:52","3"
"2017-12-29 02:03:41","0"
"2012-06-06 21:09:27","4"
"2017-01-10 19:30:41","0"
"2014-08-11 07:03:43","0"
"2017-06-27 14:03:47","0"
"2015-03-02 15:58:02","0"
"2017-01-18 11:04:17","0"
"2016-11-04 16:27:50","0"
"2012-06-15 04:51:24","0"
"2018-03-15 22:01:09","-2"
"2015-08-13 21:56:26","-2"
"2016-06-17 20:37:08","0"
"2019-04-23 13:19:57","0"
"2013-01-23 22:11:51","5"
"2013-01-23 22:12:05","1"
"2013-05-24 13:48:50","0"
"2012-06-14 11:18:12","0"
"2018-02-21 03:38:58","0"
"2018-03-16 01:33:40","0"
"2011-06-16 06:15:36","1"
"2017-01-18 13:54:56","0"
"2014-11-07 02:48:22","0"
"2016-04-05 13:16:54","0"
"2014-01-21 11:47:32","9"
"2011-03-23 22:23:12","1"
"2011-09-24 12:58:15","3"
"2011-03-23 23:56:43","4"
"2019-06-15 15:46:09","0"
"2015-09-13 03:50:25","0"
"2014-08-25 12:10:23","3"
"2013-02-06 12:15:02","1"
"2014-10-13 19:14:01","1"
"2013-03-13 09:19:26","0"
"2011-06-08 11:31:00","50"
"2014-01-21 14:57:14","0"
"2011-03-28 12:48:12","0"
"2015-02-18 15:12:02","1"
"2012-11-27 11:34:36","-2"
"2013-08-29 18:03:27","0"
"2011-07-21 01:17:41","3"
"2013-12-16 07:27:05","0"
"2014-02-26 13:47:56","0"
"2012-12-16 20:48:01","0"
"2020-02-13 14:15:55","0"
"2018-02-21 19:02:09","1"
"2018-02-21 19:03:37","0"
"2015-05-19 05:59:34","0"
"2014-03-03 22:58:12","0"
"2011-10-07 03:10:10","2"
"2011-10-07 03:15:48","0"
"2017-05-21 09:53:32","0"
"2015-02-22 22:10:03","0"
"2012-12-17 03:17:12","3"
"2015-11-04 14:35:45","1"
"2013-02-07 04:59:08","0"
"2013-08-30 06:29:41","4"
"2010-09-21 18:13:34","2"
"2016-05-29 04:51:47","1"
"2013-07-08 11:36:57","1"
"2010-03-22 12:38:48","1"
"2020-02-13 07:02:30","0"
"2016-04-26 02:28:24","0"
"2012-10-21 15:56:29","0"
"2012-04-18 15:14:37","18"
"2017-01-18 17:05:44","0"
"2014-03-10 06:37:54","1"
"2013-08-30 12:19:04","0"
"2016-04-16 17:26:31","1"
"2017-05-25 09:39:13","1"
"2010-04-30 06:10:21","1"
"2013-12-23 20:01:06","4"
"2012-07-03 20:02:39","1"
"2015-12-13 05:50:02","2"
"2010-04-30 14:38:41","3"
"2016-11-09 19:54:00","2"
"2011-04-12 05:46:36","3"
"2010-09-09 00:47:30","0"
"2016-07-06 22:32:50","0"
"2018-11-12 12:10:43","-2"
"2013-07-08 13:00:46","0"
"2016-07-07 04:40:45","0"
"2013-09-15 18:09:09","0"
"2017-07-17 01:25:14","-2"
"2014-10-29 15:08:31","0"
"2020-01-02 14:41:32","0"
"2016-06-10 10:48:57","0"
"2011-07-03 14:58:36","2"
"2014-10-22 09:47:02","0"
"2013-02-15 18:32:33","0"
"2014-04-01 10:13:17","5"
"2013-06-18 11:10:17","5"
"2015-05-19 12:19:43","0"
"2015-11-11 18:49:42","0"
"2020-03-25 10:00:39","0"
"2014-10-22 13:58:03","1"
"2014-01-26 18:15:06","0"
"2015-05-29 03:46:47","1"
"2016-11-15 14:10:55","0"
"2015-11-18 07:02:09","-2"
"2014-08-25 20:12:56","0"
"2014-08-25 20:14:44","2"
"2012-07-05 08:26:11","0"
"2013-02-16 11:08:55","0"
"2019-12-26 08:03:39","0"
"2015-04-27 10:44:25","1"
"2016-04-30 17:18:59","3"
"2014-01-31 00:02:12","1"
"2014-10-29 21:47:15","0"
"2017-06-05 12:25:49","0"
"2017-08-08 12:46:27","0"
"2014-03-17 10:14:51","0"
"2017-01-11 12:07:41","2"
"2017-01-11 12:08:49","0"
"2014-11-17 18:36:49","2"
"2013-10-04 09:25:31","0"
"2013-10-04 09:27:53","0"
"2013-07-12 21:09:12","0"
"2012-12-24 19:30:41","6"
"2012-12-24 19:38:48","1"
"2013-02-24 16:37:23","4"
"2018-10-15 14:01:59","0"
"2013-08-04 13:02:02","2"
"2014-09-17 13:00:09","0"
"2014-01-27 01:17:16","0"
"2015-05-29 09:38:44","0"
"2013-02-25 00:13:46","0"
"2016-07-07 14:08:53","0"
"2016-12-07 04:31:08","1"
"2013-09-17 00:29:28","0"
"2014-04-10 16:26:45","1"
"2015-03-12 11:38:43","0"
"2012-05-10 22:53:32","0"
"2017-08-30 14:50:29","0"
"2016-07-07 16:38:40","1"
"2013-02-25 09:28:04","0"
"2015-03-12 13:29:55","2"
"2016-04-26 14:01:14","0"
"2013-02-25 12:04:00","0"
"2016-07-20 05:56:30","0"
"2015-06-11 07:40:06","0"
"2012-05-03 23:43:39","13"
"2014-02-15 22:50:25","1"
"2015-10-18 10:59:18","0"
"2017-08-18 11:15:14","0"
"2016-05-01 02:57:08","1"
"2012-05-20 03:07:02","0"
"2012-05-20 03:12:32","3"
"2012-05-04 04:58:21","0"
"2013-01-10 07:00:51","2"
"2012-05-20 11:17:41","0"
"2015-03-18 01:14:48","0"
"2012-05-04 07:28:03","5"
"2012-05-04 07:29:42","9"
"2019-07-31 11:53:05","0"
"2018-11-15 05:54:46","0"
"2012-05-11 16:01:39","0"
"2015-12-29 05:40:00","1"
"2015-06-11 21:10:09","0"
"2011-09-02 00:46:25","1"
"2013-08-05 12:06:10","0"
"2018-09-04 04:36:20","1"
"2013-08-05 12:11:38","2"
"2011-08-23 14:05:59","0"
"2014-04-24 19:18:38","1"
"2013-09-25 06:37:06","19"
"2017-07-31 11:30:20","0"
"2018-03-17 07:03:58","0"
"2020-03-06 15:40:20","0"
"2020-03-08 18:32:07","0"
"2017-08-01 17:48:05","-7"
"2020-01-25 20:17:34","0"
"2014-02-16 06:13:28","-1"
"2014-02-16 06:14:49","0"
"2019-07-03 10:16:16","0"
"2019-07-03 10:16:20","0"
"2018-09-09 21:09:28","0"
"2014-11-18 13:55:19","1"
"2015-10-18 22:50:21","0"
"2018-11-14 08:54:16","6"
"2016-05-17 12:50:26","2"
"2020-01-31 19:18:06","0"
"2014-11-09 06:33:23","2"
"2013-01-24 11:35:59","0"
"2014-10-01 02:11:55","0"
"2013-09-26 10:36:32","0"
"2014-02-26 16:18:07","0"
"2013-03-06 15:01:25","0"
"2017-01-20 14:48:32","0"
"2018-10-25 09:41:24","0"
"2011-06-24 16:12:23","5"
"2014-04-02 12:13:15","0"
"2012-06-15 19:44:36","0"
"2017-01-28 19:28:59","0"
"2019-07-21 20:10:12","2"
"2016-06-29 00:35:13","0"
"2012-05-21 14:55:19","1"
"2017-07-04 12:16:40","1"
"2015-03-28 06:20:48","0"
"2012-05-29 21:08:43","1"
"2018-11-03 12:42:08","0"
"2011-09-03 07:22:20","0"
"2014-04-02 20:10:52","0"
"2012-12-03 06:44:46","3"
"2015-06-12 16:00:48","1"
"2011-07-04 07:21:29","1"
"2012-05-30 06:09:34","0"
"2011-09-15 03:36:10","1"
"2013-08-12 00:06:50","1"
"2015-05-21 10:25:46","1"
"2014-02-17 06:06:11","0"
"2014-11-19 14:49:21","0"
"2017-07-11 00:53:21","0"
"2016-12-27 20:34:41","1"
"2016-07-21 16:51:14","0"
"2014-11-19 17:40:41","0"
"2017-09-01 18:22:06","3"
"2016-07-21 19:36:27","0"
"2014-04-13 10:12:47","0"
"2013-07-08 23:33:36","7"
"2018-11-05 05:05:54","0"
"2018-11-15 12:02:36","0"
"2013-09-09 05:00:09","0"
"2013-01-24 21:31:32","0"
"2013-08-18 12:29:22","0"
"2018-04-08 00:10:02","3"
"2015-10-24 20:07:40","1"
"2017-07-17 16:54:46","2"
"2017-07-04 14:23:28","0"
"2018-09-10 18:32:34","0"
"2012-07-05 16:20:48","2"
"2013-01-24 23:48:18","0"
"2013-08-12 09:24:44","1"
"2017-08-21 15:19:06","0"
"2020-02-02 04:05:40","0"
"2016-07-11 10:34:12","0"
"2015-12-16 23:07:12","0"
"2012-12-18 06:01:57","-1"
"2016-07-11 12:23:51","5"
"2013-01-25 04:49:19","0"
"2014-04-14 17:01:19","1"
"2012-07-05 22:50:59","1"
"2017-02-09 08:02:53","-4"
"2011-08-19 13:11:23","0"
"2012-05-28 07:30:01","0"
"2011-09-12 02:06:07","1"
"2012-05-28 10:42:38","0"
"2014-06-27 16:51:22","2"
"2019-05-27 18:25:44","0"
"2013-09-14 15:34:17","4"
"2011-09-12 09:50:30","3"
"2015-04-01 21:20:04","0"
"2012-05-28 12:19:58","-1"
"2012-07-12 22:07:10","1"
"2015-10-17 19:20:19","1"
"2014-03-16 04:35:32","0"
"2013-01-16 16:19:49","0"
"2016-12-17 21:59:48","1"
"2016-12-17 22:38:19","0"
"2018-02-08 14:53:13","1"
"2015-09-12 17:36:19","0"
"2016-12-12 19:27:30","0"
"2020-01-30 23:24:43","1"
"2015-05-02 07:43:47","0"
"2013-01-23 14:29:12","0"
"2011-08-10 09:44:09","0"
"2014-09-30 09:13:27","-4"
"2016-05-21 11:35:54","2"
"2017-07-22 05:42:06","3"
"2012-12-06 14:48:31","0"
"2013-08-16 14:32:46","0"
"2013-09-15 12:52:10","0"
"2015-02-22 09:58:35","2"
"2011-09-23 08:57:03","3"
"2012-10-10 19:24:46","2"
"2014-03-16 17:11:36","0"
"2015-02-22 11:24:24","0"
"2017-07-03 06:35:08","1"
"2019-06-09 13:14:16","0"
"2014-08-11 08:30:33","0"
"2019-06-10 12:48:44","0"
"2018-08-04 20:50:27","0"
"2012-04-06 03:30:23","0"
"2015-11-25 06:40:25","1"
"2017-01-18 14:35:08","1"
"2012-06-06 16:30:06","1"
"2014-09-30 15:21:27","1"
"2015-05-10 17:36:26","0"
"2011-09-14 03:40:01","0"
"2013-03-04 15:57:23","8"
"2015-02-26 05:04:41","1"
"2014-08-14 22:20:33","3"
"2012-06-14 18:28:35","3"
"2012-06-14 18:31:20","2"
"2013-07-02 20:13:12","0"
"2015-10-29 09:44:38","2"
"2014-10-13 15:16:20","0"
"2014-10-13 17:17:33","0"
"2019-06-10 11:37:46","0"
"2012-11-21 19:02:32","0"
"2016-12-25 09:30:48","0"
"2013-08-23 09:59:39","0"
"2017-07-09 00:53:10","-1"
"2018-03-24 17:24:35","0"
"2012-06-15 13:50:10","1"
"2020-03-14 15:37:43","0"
"2019-11-20 18:12:31","0"
"2018-07-23 02:57:46","0"
"2017-05-25 07:33:43","2"
"2010-01-22 06:49:32","0"
"2020-02-12 15:37:21","0"
"2012-02-09 07:23:00","4"
"2016-10-06 12:18:59","0"
"2020-02-12 17:34:38","0"
"2012-06-23 16:36:59","0"
"2013-02-06 20:36:20","1"
"2011-08-20 16:46:23","0"
"2014-10-07 21:26:32","0"
"2014-08-11 12:44:24","0"
"2012-06-23 19:28:19","0"
"2011-07-21 05:54:28","3"
"2013-07-08 08:36:35","5"
"2012-12-06 20:14:06","0"
"2013-01-09 11:34:39","1"
"2018-02-22 14:49:09","1"
"2020-01-02 07:37:35","0"
"2014-03-03 22:16:26","8"
"2014-03-03 22:21:31","0"
"2016-12-26 13:29:53","0"
"2011-09-26 10:05:27","1"
"2019-12-10 16:05:24","0"
"2013-12-18 04:31:18","0"
"2018-07-26 22:52:42","0"
"2013-02-07 08:43:47","3"
"2012-07-03 17:18:37","0"
"2016-03-22 03:34:24","0"
"2017-01-03 18:44:07","0"
"2010-03-22 20:53:55","1"
"2014-03-10 06:12:46","1"
"2010-09-08 16:05:51","1"
"2013-12-23 20:04:23","0"
"2010-04-30 06:48:03","1"
"2015-03-06 16:58:03","0"
"2013-03-04 18:08:02","0"
"2014-03-04 10:06:24","0"
"2011-07-12 05:28:11","3"
"2017-08-17 02:13:11","0"
"2014-01-30 18:40:44","0"
"2013-08-30 14:14:11","1"
"2017-06-15 05:33:35","1"
"2018-08-21 16:54:53","1"
"2010-09-08 23:00:29","20"
"2017-01-18 20:32:42","0"
"2012-12-02 16:40:59","0"
"2017-01-04 05:09:02","0"
"2016-12-27 11:25:25","1"
"2012-03-02 20:18:08","0"
"2012-06-25 13:55:18","6"
"2014-10-15 01:18:19","0"
"2017-05-21 13:24:16","1"
"2012-05-18 17:39:32","0"
"2014-10-22 04:19:03","0"
"2017-12-29 17:21:54","0"
"2013-06-10 16:05:27","1"
"2016-11-05 08:10:38","0"
"2014-03-10 17:22:36","1"
"2019-07-19 12:19:29","0"
"2012-03-15 04:10:36","6"
"2010-09-22 11:42:44","1"
"2013-03-13 19:57:44","1"
"2012-05-10 17:20:25","9"
"2014-04-10 09:00:10","0"
"2012-07-05 00:19:30","3"
"2014-02-05 06:42:43","1"
"2014-10-22 15:34:07","0"
"2015-12-14 08:36:01","1"
"2012-04-25 21:56:50","0"
"2013-03-14 00:32:10","0"
"2014-10-22 19:19:59","0"
"2014-10-22 19:20:46","1"
"2012-12-13 00:11:32","2"
"2012-12-13 00:26:38","0"
"2015-02-18 17:23:52","1"
"2012-05-18 21:54:07","1"
"2012-05-18 21:57:17","0"
"2013-09-16 11:45:16","3"
"2019-07-02 12:39:54","-1"
"2013-06-24 14:27:21","2"
"2014-03-18 02:25:20","0"
"2015-10-13 03:16:56","0"
"2018-11-26 11:25:12","1"
"2016-05-05 19:15:16","-1"
"2017-08-30 09:30:00","0"
"2018-03-08 23:36:05","2"
"2018-01-11 02:15:17","2"
"2018-03-09 00:30:30","1"
"2012-05-19 14:36:53","6"
"2018-08-16 03:16:48","0"
"2020-02-27 17:19:03","1"
"2013-01-09 23:53:43","0"
"2013-01-09 23:56:00","0"
"2020-01-02 23:19:07","1"
"2018-09-08 22:48:33","2"
"2014-04-23 09:07:15","1"
"2014-02-10 21:24:50","0"
"2015-09-27 14:53:52","0"
"2018-03-09 10:57:39","2"
"2014-04-10 17:43:43","1"
"2014-04-10 18:21:32","0"
"2015-12-28 02:04:25","-1"
"2012-12-25 08:50:36","3"
"2016-07-07 19:43:16","1"
"2017-06-10 01:24:53","0"
"2020-03-25 21:06:31","0"
"2013-01-16 21:31:21","33"
"2018-04-17 23:44:05","0"
"2016-07-20 07:14:50","0"
"2012-05-29 04:16:53","1"
"2015-06-11 09:33:48","0"
"2015-10-13 11:05:58","0"
"2018-11-13 19:45:21","0"
"2013-01-10 06:53:20","1"
"2016-05-06 04:31:27","7"
"2016-05-06 04:35:06","1"
"2014-09-17 15:43:14","1"
"2018-04-18 08:29:34","0"
"2015-10-13 13:21:09","1"
"2018-08-28 09:04:04","0"
"2014-09-17 18:27:02","1"
"2017-02-17 12:59:31","0"
"2015-06-11 12:57:27","0"
"2012-05-20 18:34:14","0"
"2012-05-11 13:17:31","1"
"2014-04-24 01:12:37","2"
"2017-08-31 10:01:40","0"
"2015-06-11 15:55:03","0"
"2014-02-05 17:09:32","0"
"2014-09-11 14:54:08","0"
"2015-12-29 04:52:52","2"
"2020-04-06 20:04:14","0"
"2017-02-18 10:44:52","0"
"2016-05-06 09:49:25","0"
"2014-04-24 18:52:46","0"
"2019-07-11 03:29:18","-1"
"2015-05-11 12:56:32","0"
"2014-04-02 00:45:16","0"
"2015-10-13 23:15:26","0"
"2017-08-09 03:39:38","0"
"2011-09-02 08:38:54","0"
"2016-05-11 15:26:22","-1"
"2012-05-29 11:14:33","0"
"2012-05-29 12:35:34","4"
"2015-04-02 13:31:39","-1"
"2015-12-05 05:51:42","0"
"2014-11-08 15:02:28","0"
"2018-10-24 09:46:58","2"
"2013-09-25 16:34:56","0"
"2012-06-07 02:03:46","1"
"2016-06-20 14:36:48","0"
"2011-09-14 15:38:20","0"
"2011-09-14 15:39:03","3"
"2014-03-25 13:44:17","1"
"2013-01-24 10:44:48","0"
"2012-06-07 06:31:17","7"
"2020-03-07 14:22:53","0"
"2013-03-06 09:31:00","2"
"2015-05-12 11:23:04","1"
"2016-05-17 16:24:26","8"
"2010-08-26 17:02:19","0"
"2015-05-12 16:23:50","0"
"2017-08-19 20:02:38","0"
"2012-06-15 15:38:46","2"
"2015-12-15 19:31:05","0"
"2015-05-12 22:29:26","1"
"2015-05-20 12:23:24","3"
"2013-08-11 06:03:38","0"
"2017-12-23 09:42:09","0"
"2016-12-07 15:19:29","0"
"2016-04-09 03:49:50","0"
"2015-12-16 01:04:08","3"
"2016-05-06 13:21:16","1"
"2013-10-06 06:04:15","1"
"2016-11-01 15:29:33","0"
"2016-06-29 10:00:32","0"
"2013-07-03 13:33:25","0"
"2015-10-19 19:26:35","0"
"2015-04-21 05:38:56","4"
"2013-01-18 12:45:04","0"
"2012-12-07 10:51:05","0"
"2015-03-03 07:13:13","0"
"2013-01-24 15:11:46","0"
"2015-05-21 08:16:16","1"
"2015-06-12 18:54:57","0"
"2015-12-30 07:13:44","0"
"2012-06-26 02:11:01","0"
"2013-08-18 02:02:17","5"
"2015-10-19 12:28:02","0"
"2019-06-04 14:16:27","3"
"2011-09-04 07:55:45","4"
"2019-08-15 11:48:03","1"
"2016-04-13 12:36:25","0"
"2018-02-22 22:17:28","0"
"2017-09-01 20:35:25","1"
"2013-10-07 10:48:54","0"
"2018-04-19 20:07:47","0"
"2015-04-09 12:24:12","-2"
"2013-08-31 15:45:17","0"
"2012-05-30 11:33:50","0"
"2014-03-04 23:06:46","13"
"2014-04-25 15:18:34","0"
"2016-07-21 23:24:31","0"
"2013-09-01 08:07:10","0"
"2016-07-22 01:42:19","1"
"2017-06-22 14:51:33","0"
"2015-10-30 03:21:02","0"
"2015-09-22 14:47:09","-1"
"2013-08-24 09:50:33","0"
"2020-03-28 05:14:21","0"
"2013-01-18 05:23:21","1"
"2013-01-25 05:06:04","1"
"2013-09-09 12:38:38","3"
"2013-08-12 11:20:33","1"
"2013-02-17 11:44:39","0"
"2012-07-06 01:26:52","1"
"2018-09-17 14:43:18","2"
"2017-07-18 00:54:46","0"
"2019-08-03 04:40:14","1"
"2014-10-31 02:00:10","0"
"2018-01-11 14:27:08","0"
"2017-07-11 07:25:17","1"
"2014-04-15 06:51:42","-1"
"2015-04-15 16:00:00","-3"
"2014-04-15 07:32:01","1"
"2016-11-16 08:17:33","0"
"2016-06-12 22:55:09","0"
"2011-09-25 15:23:26","1"
"2013-01-02 11:05:40","7"
"2019-07-10 09:24:05","1"
"2013-08-22 19:00:39","0"
"2010-09-21 04:45:28","10"
"2015-01-30 00:56:32","0"
"2013-06-27 20:37:26","0"
"2014-02-26 00:08:14","0"
"2012-06-06 17:35:09","0"
"2011-06-23 17:54:27","5"
"2014-11-07 06:20:15","0"
"2016-05-22 13:50:50","32"
"2013-01-30 17:21:26","0"
"2012-04-18 10:25:30","2"
"2013-08-23 06:30:45","0"
"2011-03-24 00:42:19","0"
"2018-02-21 08:14:58","0"
"2016-05-27 07:33:49","1"
"2015-03-27 06:46:00","-2"
"2011-06-23 20:10:57","0"
"2019-06-15 19:23:21","1"
"2018-03-24 16:46:53","0"
"2013-05-27 16:20:18","0"
"2020-02-06 19:45:41","0"
"2013-03-13 09:30:18","0"
"2011-03-28 12:28:56","0"
"2016-10-23 03:02:45","0"
"2014-03-03 14:51:32","1"
"2012-06-23 00:07:08","0"
"2010-01-22 09:25:00","0"
"2016-12-25 18:23:28","0"
"2014-03-31 19:31:47","2"
"2014-10-13 23:11:36","0"
"2013-01-31 02:51:51","0"
"2013-02-06 15:37:35","1"
"2019-06-16 10:09:22","1"
"2016-12-19 16:56:06","5"
"2018-10-31 20:39:34","1"
"2013-08-29 18:24:39","0"
"2012-06-23 14:26:30","0"
"2019-05-03 20:26:17","0"
"2014-11-16 21:24:39","0"
"2013-07-08 08:57:51","0"
"2011-07-21 06:54:44","0"
"2011-06-16 12:45:46","7"
"2015-08-25 16:57:43","0"
"2019-06-23 17:36:00","0"
"2020-02-13 15:05:19","0"
"2012-06-24 16:11:24","5"
"2013-08-30 09:59:20","0"
"2014-03-04 08:27:51","0"
"2016-06-03 12:57:11","0"
"2012-07-03 18:53:41","0"
"2018-04-04 06:55:00","7"
"2013-09-06 20:21:19","1"
"2016-11-30 18:51:55","0"
"2012-04-10 22:07:01","3"
"2020-02-19 21:14:08","-1"
"2010-04-30 23:00:47","0"
"2011-07-12 08:55:13","1"
"2014-03-04 12:02:51","0"
"2012-04-18 18:20:58","2"
"2013-02-07 16:05:32","1"
"2020-02-20 01:52:50","0"
"2020-02-20 05:13:09","0"
"2018-02-22 13:31:36","1"
"2013-08-30 17:36:46","24"
"2010-06-03 19:21:38","2"
"2014-11-07 12:53:29","0"
"2012-06-25 17:32:51","1"
"2017-05-30 18:13:34","-2"
"2015-03-02 22:40:15","-1"
"2014-03-24 14:05:25","0"
"2013-07-08 13:03:44","1"
"2014-10-22 05:36:26","0"
"2014-03-24 15:05:18","0"
"2018-04-04 15:06:56","1"
"2013-10-03 18:20:33","2"
"2012-07-04 14:29:11","0"
"2014-04-10 05:52:02","2"
"2015-11-11 15:17:28","0"
"2014-11-17 09:57:32","-1"
"2013-09-08 00:11:20","0"
"2017-01-27 04:27:50","0"
"2013-06-18 10:36:45","1"
"2017-02-06 09:47:08","1"
"2013-09-08 16:08:37","0"
"2016-04-30 13:24:10","0"
"2012-04-25 21:50:20","1"
"2018-04-04 22:57:25","1"
"2011-08-10 23:22:17","5"
"2015-05-30 11:43:53","0"
"2016-11-30 21:05:19","1"
"2018-03-26 05:32:04","0"
"2015-03-07 00:02:58","0"
"2020-02-27 08:26:30","0"
"2015-11-18 10:00:16","2"
"2015-02-18 17:15:47","0"
"2020-03-16 00:50:09","0"
"2012-05-03 13:19:48","20"
"2018-11-14 03:15:04","0"
"2015-10-02 00:49:20","0"
"2012-04-19 01:55:47","0"
"2014-03-17 09:22:09","0"
"2014-10-29 23:35:25","1"
"2020-02-27 10:44:35","0"
"2015-03-17 14:46:12","1"
"2015-05-03 16:00:59","0"
"2019-04-09 15:32:02","1"
"2011-08-21 18:44:55","0"
"2016-04-17 12:15:19","0"
"2020-04-05 00:11:39","0"
"2011-08-21 23:39:50","0"
"2016-05-05 20:37:10","0"
"2014-01-31 03:59:41","2"
"2015-03-07 08:22:37","0"
"2014-10-30 09:49:09","0"
"2011-07-22 02:21:42","0"
"2011-08-22 09:17:18","1"
"2011-08-22 10:22:58","2"
"2018-10-15 16:04:31","1"
"2014-01-31 07:08:40","-1"
"2017-06-15 14:10:25","0"
"2014-04-23 09:03:13","14"
"2016-04-21 12:47:09","0"
"2012-05-20 00:45:55","1"
"2015-05-04 09:57:16","1"
"2018-08-27 23:58:32","0"
"2012-04-26 09:07:59","0"
"2013-01-02 23:10:44","1"
"2013-02-25 10:02:47","0"
"2013-07-24 11:02:38","6"
"2015-10-02 10:38:13","0"
"2015-03-23 03:02:24","1"
"2012-05-03 21:54:04","0"
"2012-05-11 07:42:55","0"
"2016-07-07 22:14:24","-1"
"2017-08-18 10:20:29","1"
"2011-08-11 12:43:05","1"
"2015-12-14 20:34:13","0"
"2019-08-13 11:32:06","0"
"2015-06-11 09:56:24","0"
"2012-05-04 03:20:44","1"
"2012-05-04 03:26:01","0"
"2015-05-30 06:26:17","0"
"2011-08-02 13:12:14","1"
"2011-08-02 13:57:54","-1"
"2018-04-18 09:52:44","0"
"2011-08-22 22:45:48","1"
"2012-05-20 18:27:52","1"
"2012-05-20 18:28:37","6"
"2018-08-28 10:06:31","0"
"2018-01-29 08:00:18","0"
"2016-05-01 13:17:24","1"
"2015-06-11 18:13:59","0"
"2015-10-14 03:44:14","0"
"2015-06-11 23:11:14","0"
"2019-05-16 15:47:15","0"
"2016-07-21 07:52:09","0"
"2015-11-25 18:24:48","0"
"2019-07-11 05:59:00","0"
"2015-05-11 12:04:36","1"
"2018-10-23 21:09:38","0"
"2014-03-24 20:44:55","0"
"2015-05-11 16:00:15","0"
"2013-09-25 10:56:17","0"
"2013-03-05 14:13:29","1"
"2019-07-11 09:58:08","0"
"2015-11-26 05:23:52","1"
"2018-11-02 07:11:37","0"
"2016-05-06 12:03:26","0"
"2019-05-22 14:43:47","0"
"2014-04-02 06:05:52","0"
"2015-05-20 09:27:15","1"
"2014-04-02 08:01:51","0"
"2015-04-02 13:26:05","0"
"2015-05-30 16:44:00","0"
"2014-04-11 14:45:09","1"
"2014-02-21 04:17:36","1"
"2014-04-11 19:18:59","0"
"2018-10-24 15:05:20","0"
